mu1,mu2,mu3
3.491356,1.937413,-1.347619
-0.850565,-2.548248,8.156804
-0.572512,-5.420786,14.074163
0.885176,0.010772,9.054092
1.844499,-7.540840,8.819955
2.159763,0.425502,7.746510
1.216386,-3.553160,4.924377
4.958151,-1.224237,15.721398
-3.523438,11.481496,0.962197
-1.619375,8.549548,-11.486529
3.814880,1.356175,8.658834
-2.183645,-2.541472,20.505803
-0.783187,2.641520,1.739537
0.978276,2.814124,-15.364295
1.055954,-0.143465,16.485322
2.610590,1.202055,10.934013
2.032988,3.565432,8.269686
4.874994,1.990476,4.847581
-0.467273,-5.428722,16.372918
-2.822622,-0.402359,3.140736
-0.641814,7.242704,0.648539
-2.790501,4.225792,1.189851
4.264352,-2.375960,8.648010
-0.031741,0.738436,5.245112
3.961370,1.713412,-2.104287
0.607574,1.496172,8.416693
2.405631,4.690202,1.647354
-1.477425,4.474164,-8.546509
0.592322,9.379484,9.781179
1.933017,2.896206,6.762049
3.724573,2.674572,-2.384379
-0.172199,-1.929840,3.449571
1.188463,0.552904,12.198242
2.391354,1.796158,1.154681
1.100924,10.899899,-12.207591
-0.117232,5.992371,3.971242
2.386340,5.171806,-3.436678
0.097767,-0.622897,0.726676
1.365817,7.203294,11.444634
0.698890,8.609974,-3.583781
0.774605,-1.446917,10.758618
-1.511920,0.039926,12.632701
-1.066213,1.282312,-6.315647
2.647572,-0.413166,4.724839
0.391036,-2.857506,-3.952074
-0.050867,3.045696,-6.400942
2.742753,2.154708,9.220674
-1.152578,13.548563,-3.815908
0.951014,1.429706,4.249209
1.175093,6.661286,2.232966
2.713995,-0.818255,14.163823
-0.731808,0.958295,10.686091
-0.936234,2.950695,-4.493577
-0.495451,4.637313,-4.532688
-2.503556,-4.770004,6.368118
0.185990,-4.780161,5.897916
-1.213222,7.392733,9.925549
1.264648,4.879884,-2.821835
-2.945750,5.103843,-1.009534
4.464796,-1.949417,7.817456
3.109057,-2.523916,-8.786888
1.452070,3.497521,-6.320938
-0.213400,1.201033,-4.937027
0.025219,2.100970,1.983527
1.745365,6.125847,4.407101
1.451571,-0.451587,-7.983390
2.195420,-1.791607,11.945708
-0.337890,6.464561,-1.209454
1.401771,4.824385,-2.649568
-1.392754,8.388388,-18.389903
0.441944,11.026432,-11.919610
1.630483,0.391296,2.456739
3.288588,-3.582359,2.535229
3.469692,-2.688986,2.127820
-2.264843,5.921852,5.364308
1.588076,-2.785683,13.123622
-0.226506,-6.706780,19.142856
-0.781381,6.003944,-5.502052
4.652465,6.009997,-3.341654
-1.109542,1.628259,5.538103
0.999497,8.208872,-21.079772
-2.571733,2.498487,16.731574
-2.053794,1.323125,19.529361
1.994187,-9.037251,8.471871
4.641369,0.889555,2.379038
0.811631,5.497672,3.863416
-0.445279,4.532549,4.622927
2.393454,0.635047,-5.835780
1.228146,2.241310,14.082789
1.117828,6.167334,-10.241964
3.769902,1.591435,-2.643772
-0.843920,6.036878,12.631074
3.156456,2.317344,8.504402
0.274971,4.151082,-3.708384
2.919721,1.720653,2.600382
2.742118,12.029005,-1.610084
4.410172,0.232983,-13.229543
-1.746407,8.724686,2.104912
0.215390,4.173688,3.360697
3.114276,-5.906414,14.872555
-0.424294,-1.234834,14.806758
2.155583,2.732425,-4.927177
3.036956,6.521580,6.158836
-3.466991,2.163937,2.367642
-0.726722,-1.711162,-11.459350
-2.402749,4.469698,-5.988342
-1.773232,9.333870,11.516336
-1.088974,13.362595,-7.698171
1.906852,1.364156,1.601699
-0.351617,-4.806910,8.641978
2.370802,8.702334,-10.602643
1.766616,7.280963,-9.832542
-0.614249,1.597024,7.161690
1.079237,-0.002775,5.782401
6.446632,-2.983177,-4.730416
1.133531,7.773102,-2.175961
4.334082,6.672801,3.759119
-1.669065,7.262412,19.281290
0.833266,6.080676,10.472194
-0.054742,10.711974,13.741687
7.425170,3.444816,13.078201
5.059439,-3.256129,4.861001
4.792846,7.511399,-2.486613
2.132269,1.774566,16.537932
1.985401,0.325471,8.254438
4.942895,1.099358,1.375774
-0.042104,0.362673,-2.677667
-1.164332,4.058207,-5.877356
-0.345602,-5.457382,26.528554
-1.233527,4.261881,8.566804
-3.807762,5.553901,-9.450415
-0.784651,2.269050,5.544677
-0.845225,12.579772,-6.510968
0.394552,8.935488,0.363153
0.886637,2.576755,19.407957
3.051186,-0.275912,-2.614049
0.015771,3.247788,25.887603
3.245860,-2.149214,17.497008
0.295956,-0.186744,-0.861879
1.089919,-3.699998,0.894629
1.563310,1.605883,8.048043
-1.753213,9.509563,-17.857848
2.201241,8.784426,-4.225091
-2.098651,13.544393,-0.709099
-0.029975,4.031924,1.373940
-3.571090,0.986961,8.055704
0.598326,2.331926,0.405608
-1.736916,3.498815,1.595994
4.788592,4.593295,3.337984
-1.653127,6.520860,-9.660519
0.943796,-0.381416,17.259477
6.005806,-0.641798,3.087891
-2.043084,4.683906,-1.788827
1.210967,-7.053279,17.782767
-1.540484,-2.975202,29.364708
1.313953,0.885038,19.706638
-1.351695,7.597922,0.479090
-0.941840,8.220284,6.504199
2.402761,6.781680,10.972612
1.050406,5.401943,6.013315
0.964215,7.273337,-11.831306
-0.531747,-0.040850,8.562321
-1.296818,2.903354,-2.694962
-3.579811,12.058397,9.113010
1.761082,1.249166,0.934652
4.700314,-4.173567,1.705693
-0.269804,0.013834,8.029627
0.806659,5.129550,-4.578898
3.399860,-0.869268,-5.183291
-1.797432,2.002233,-3.935594
2.590991,1.563694,-0.639333
0.734069,7.865806,-3.493718
0.405814,2.682315,-3.990683
-2.683893,3.755588,-11.071584
-2.625642,1.289971,7.187102
-0.697371,0.409261,-6.894755
-0.086748,3.442726,3.960503
1.653390,-5.468915,-7.499045
2.873790,3.576336,12.493089
-1.201532,8.163750,6.646197
0.600462,-3.481048,12.179513
2.150883,5.692876,-0.946750
0.451909,14.674949,-5.431977
-1.022868,4.160492,-14.632003
1.234641,5.486893,1.965383
-0.057036,5.557204,0.249211
1.517799,3.261062,3.806404
-2.559145,7.132696,6.448185
-0.766148,-1.145528,12.482070
0.880436,4.100630,1.610784
-0.370811,6.014376,3.897372
1.581085,2.702969,2.378641
-1.176538,6.089167,19.515145
2.027315,-0.875679,5.849348
2.263369,5.594599,-1.319462
4.640365,0.181074,-6.173003
3.044903,6.585226,-3.076409
-2.468101,3.836156,14.871138
2.866208,-0.341648,10.315065
1.652194,-3.737307,5.373006
-2.015709,3.972294,-2.740534
-0.174165,8.430304,2.591861
-1.130626,4.343999,3.301500
-0.035462,8.245896,2.711095
1.688081,-4.301868,11.795812
7.310613,3.443553,12.185470
1.569440,4.106993,-2.101676
-0.232881,9.783521,11.465478
2.353156,3.104073,-4.381031
-5.006829,8.402083,4.372233
1.121686,9.315497,-10.872562
1.785571,0.438192,5.779463
-0.463262,5.879277,-0.423315
1.800866,4.658425,7.991301
3.810772,5.840957,-2.447613
3.993102,9.979406,8.742738
1.726582,0.040924,10.532323
-1.092284,7.706175,-2.851447
2.280850,3.946404,23.251980
4.002236,-2.773608,0.210773
0.348333,3.233341,-29.683185
-3.796441,0.829828,10.906453
0.303034,3.147297,1.233787
1.462268,6.773559,-19.729183
1.785931,5.412680,-0.015332
-2.857164,2.911926,9.424668
5.157158,0.510591,5.076996
-2.966846,2.890935,23.169238
-1.692173,9.386190,-3.263538
-2.616598,-4.909884,9.988678
0.734611,2.178666,-5.066291
2.090372,1.167759,-8.765287
0.840391,0.738462,3.828009
0.796724,8.657643,16.349033
-1.159442,0.618933,3.523530
0.772745,5.541083,6.683630
0.484056,-2.294000,24.128882
-0.288789,7.840797,21.546561
1.499093,-1.939199,1.161434
1.428532,1.600324,5.194392
4.220905,9.253556,-11.581482
-1.117880,7.505361,9.184267
-1.230221,-0.950010,-11.571588
-4.483575,-0.932466,-5.237093
0.513016,7.388002,-0.090658
4.064978,0.021751,4.785915
0.512291,6.840712,-0.030958
4.502097,3.019909,4.514073
-1.768690,4.026891,10.847348
1.358880,1.806300,-0.554317
-0.497698,5.194495,31.701324
-0.177620,8.101413,9.727387
1.255929,-3.039732,12.466593
1.862160,-0.226759,3.827376
2.099619,-2.346789,-1.029452
-0.679703,0.882515,0.084117
-0.809859,1.450924,12.221152
0.612955,5.409507,-13.442709
-0.865501,14.926714,5.099797
1.834205,-3.895525,13.747021
-1.548676,10.281071,-0.785731
-0.093522,5.870372,10.663739
-1.866276,-1.361132,18.235328
-1.583361,2.541546,6.288095
2.558414,8.767047,-10.167438
1.335224,10.215994,3.587864
-0.851379,8.155059,1.446497
-4.568567,10.975437,-0.060304
1.632584,6.719133,-10.303363
1.360048,-1.942135,-5.081180
0.964260,6.627316,2.309239
1.701456,4.464617,-14.286023
-0.525966,10.617294,-3.799756
3.526567,-5.485988,16.033917
1.452266,1.648534,11.637379
0.531431,5.688602,1.998137
4.862511,-4.238214,25.861368
-2.038679,3.321353,22.997541
2.504280,0.366960,2.502998
1.674400,-1.114274,0.455525
-0.452826,-3.795691,16.306009
0.161120,5.035779,0.711999
-0.470438,3.684017,21.487221
3.760700,1.951395,-1.424548
1.514662,4.379523,17.979910
-0.247377,-2.785806,21.718567
1.936791,2.539201,2.977219
1.074522,7.207713,-0.631600
-0.044540,1.139570,-1.788941
-2.524890,4.896822,9.077724
-0.639717,0.383119,1.934640
3.626798,11.675200,-16.992112
2.094204,-6.435017,11.191835
0.812111,7.529298,15.609855
-0.620369,3.899041,22.276985
0.259007,-0.646457,17.344021
3.788519,-9.658435,17.853247
-0.796383,5.136155,24.427771
1.217029,0.927423,9.639767
1.333097,0.861334,11.266839
-0.538539,3.165619,-8.175081
0.666449,1.637524,14.956858
0.952604,-1.408838,1.527541
-1.135320,-5.633711,28.421119
-2.014315,8.725530,-3.541631
3.532314,3.487358,15.856182
3.400274,4.672638,-13.739937
1.537004,1.837587,6.187012
1.701760,-4.543656,10.748211
-0.960324,1.317343,3.237871
1.261344,7.911960,7.300920
-0.346723,5.231018,5.827795
-1.581244,-3.842353,2.673970
5.219335,4.452624,-4.764585
1.102827,-1.569009,3.613806
0.168211,0.864857,9.071028
-2.182483,8.765389,24.445292
7.408574,-2.508548,9.793789
-2.332391,1.844486,-5.459861
-1.423198,-8.193846,25.566596
-0.770740,5.254552,-3.036086
4.395909,-1.629758,-15.665019
4.817271,-1.181879,-8.250613
-0.401230,0.279158,-2.127927
-0.051395,1.855590,8.451757
0.374358,3.342743,-4.789457
2.693191,-7.345046,-3.341232
0.094142,9.971918,-2.338448
2.124110,2.795227,25.871636
-1.369512,4.558872,6.367809
4.858234,0.361889,12.514175
-3.513373,-1.892340,12.235678
2.843577,2.338763,4.063081
0.801569,0.786211,2.210127
1.928114,-3.368286,4.812851
-2.227893,6.354119,-8.638682
4.209783,5.525816,20.658931
3.642346,-5.279703,0.951134
-0.274031,0.622667,-9.000201
2.195198,2.728249,-3.840912
1.506404,-0.301941,2.350523
1.798522,4.857672,7.806115
-1.839906,4.234365,4.571598
2.061315,5.002823,-6.027028
-2.633675,2.544683,5.697920
4.270762,0.455717,0.254630
-2.412608,0.178070,21.522167
4.899417,6.832717,6.288511
0.201928,-1.609203,7.290914
3.211075,0.182336,-5.493444
-0.417945,2.684394,-20.798524
1.251002,4.242272,-18.158032
-3.493099,0.546394,9.380676
5.103513,-1.661596,-0.183206
-2.728987,4.116741,8.952690
1.426277,2.248650,-0.235459
3.662757,0.226705,10.984283
1.239711,4.591554,-0.671160
1.402185,1.143309,10.429388
2.778673,8.505394,1.081439
-0.053136,4.915615,-4.476455
2.816123,14.039023,8.406631
1.296213,-1.895893,21.948142
-3.250676,5.409687,5.592108
4.553382,-3.239977,13.245113
2.938969,7.274806,-10.524693
2.083301,3.131202,12.094745
-0.675880,-5.814653,7.892653
0.647902,0.697500,3.111336
0.718028,1.976388,-0.505456
3.344261,-0.455543,0.544025
-0.155840,1.135593,-1.788153
-2.342103,4.838787,3.080850
0.627151,-2.736905,-0.729187
2.856351,4.432458,13.154542
-0.866234,2.380344,-6.712246
2.171219,7.376210,4.287449
0.862245,2.827650,1.333609
2.033242,0.808155,5.265880
6.355493,6.629491,-11.568571
0.414259,3.643329,10.672066
3.291925,0.559266,-5.787864
7.533560,-0.249274,-5.974663
1.460892,2.604193,0.595333
3.073710,4.554874,8.887284
3.185835,-2.918562,10.429964
1.018899,-1.367657,5.798864
3.870262,2.967514,-4.397495
0.518765,5.955048,0.585941
2.032199,-0.574702,3.251245
-1.743098,6.502996,4.339956
0.634871,1.085531,-3.854481
1.672145,-0.320424,0.000546
-0.218366,-1.948770,1.555933
1.486746,0.171099,-2.743179
0.180019,9.795169,3.857560
3.976716,-0.010137,-8.670423
-0.607895,-1.238957,17.749863
-1.645567,-2.049857,6.197109
2.036883,13.435206,-1.039085
0.152873,3.185832,-6.464466
3.693120,3.713921,1.925970
1.916832,0.442088,10.131438
-1.412959,-1.979436,9.762676
3.034875,5.303374,18.053625
2.707511,7.373915,3.934736
-0.637399,-1.457456,11.345063
-2.224179,4.455854,-13.917888
-2.321236,-3.796841,20.841513
0.781231,1.765015,-10.096677
-2.996575,4.381491,3.551315
-0.796334,3.083117,10.886235
-0.506344,4.115925,-0.049710
0.586175,3.143248,30.946660
0.806943,12.330586,-8.028693
1.782075,-0.399470,4.635300
1.858984,0.843503,0.569930
1.975313,-2.945750,5.375349
0.465281,4.745216,-0.757957
7.604230,-1.116746,1.087020
2.009253,-3.567629,14.108489
-2.171094,-0.019363,-7.956700
1.334200,7.575194,-3.541212
-0.506065,3.422245,-4.118011
-0.942438,8.903884,-5.060757
-1.737072,-1.660437,12.015086
5.161925,0.667263,21.289137
-2.422939,3.315395,-7.972312
5.817418,3.889339,13.868210
3.351685,-4.873476,21.908725
2.499949,-1.241460,10.440192
-1.520180,7.199255,-0.272473
1.991560,-1.478051,14.022945
0.608045,-3.702588,3.185365
-1.196073,-3.977777,2.236601
-0.162476,2.439003,-4.188915
-0.189233,4.140064,7.514653
-1.967134,11.115569,-4.856352
-0.768387,4.500867,4.228852
-0.954360,14.183108,10.015728
-1.367195,0.607411,10.308494
3.713410,10.181629,-4.726502
0.151284,7.588712,-9.081225
0.911657,-0.071384,-6.013026
0.500038,2.871546,15.837085
-1.925318,-2.820833,-6.915956
-1.174374,1.357736,10.851194
0.118439,-1.780324,2.269313
-0.723610,6.930550,14.323983
-3.700769,-1.121664,16.318096
1.252174,8.087186,5.584925
-1.731028,0.337659,28.237797
0.661468,4.091970,2.352900
2.395854,2.111321,-8.702059
-0.592211,-1.237586,7.818377
0.566954,3.699607,0.894640
-0.109333,7.582153,13.706770
-2.591882,0.550435,4.807055
3.526403,8.738386,0.989158
-0.774490,-3.209030,-9.343574
-2.191164,5.534032,4.018385
-0.365115,-0.113748,-4.612279
4.346291,0.453344,3.687550
-1.255615,-0.049004,-3.096614
-4.371347,9.415619,-1.086231
-4.701593,3.066756,-5.983035
-1.865076,11.556546,-5.907049
2.633386,-1.207915,-3.728144
-1.611499,9.491442,-12.572344
2.478866,2.894198,12.173044
3.616356,1.225767,10.638692
4.872827,2.882009,1.396273
3.980690,-0.507021,14.371239
3.722448,3.308931,-11.727663
0.724461,7.027153,0.175529
-0.963333,0.791318,7.880651
0.160030,-3.496021,7.276775
-1.931069,1.766372,7.948055
2.761393,-4.576976,-8.169044
3.553059,13.204361,8.809195
-0.418427,-1.907271,26.037119
1.700406,5.340855,4.226766
0.424541,0.263333,13.634526
-1.442201,6.201534,5.528525
-0.809199,0.859541,2.701342
0.606612,0.374991,15.981174
1.669075,2.011067,-16.121120
-0.611770,2.227849,4.197046
-0.275226,6.280024,12.006296
-1.749194,-3.783231,14.834087
-3.618693,5.326728,8.799393
0.834539,2.143305,-6.394023
1.072688,8.296251,-10.134164
-3.229094,9.869164,7.096662
-1.230789,7.063649,2.438417
1.240197,6.362599,-0.200738
1.961539,10.347239,-4.327845
-3.422885,0.567785,4.545188
1.853476,-1.640396,14.979815
2.793036,-0.932619,24.451740
-1.034060,6.127430,-5.453560
1.749296,9.321542,5.169229
1.674479,-3.167097,21.141175
1.251191,-0.818452,-0.944070
1.125496,4.700420,10.564055
6.218863,4.490659,8.750201
0.004129,1.438558,3.368583
-1.620006,5.180290,-13.958465
0.385639,11.688598,19.548846
3.862674,0.399392,9.470686
-3.935153,2.640915,20.483319
-0.565398,6.105816,-2.529715
1.832820,1.169526,-0.327046
-0.217430,2.269980,8.787688
2.042629,3.267740,3.332515
0.140382,1.197111,3.456136
4.193614,5.075453,11.377928
3.008261,6.291429,-7.209741
2.420191,5.154722,-6.896591
0.693410,-3.375486,-4.683309
-0.612241,2.470170,35.303969
3.090618,-0.279497,0.777900
0.487313,12.683344,6.222463
3.924250,-4.088725,-1.534881
0.779802,2.171432,-11.598584
3.035592,4.009146,2.626482
0.025383,3.442671,6.034343
-1.721510,0.644758,-13.094229
2.759304,-0.915641,2.477039
-0.156466,2.344756,24.048443
5.534182,0.577713,-4.803899
2.327048,2.826881,7.172007
-0.861826,-0.122496,-8.650914
-0.420507,5.141192,-1.709158
2.814033,-3.783805,29.143832
3.790974,-6.239250,-8.591537
-1.284062,3.000907,5.000293
4.579870,4.387391,11.890582
3.587474,3.067977,20.258676
4.234545,6.101679,-10.457944
-0.945922,5.398219,21.389421
4.247025,1.357535,10.353363
-1.603933,1.731954,16.698431
-0.376664,3.692566,1.506078
-3.544388,5.179334,9.107778
5.022050,1.782635,0.205973
-2.855352,5.381745,16.070486
-0.522731,5.351878,8.176199
1.444509,-2.672596,15.910469
-2.616713,-3.604772,16.479982
-0.279972,3.244573,-14.013998
4.016957,3.505098,18.926066
1.262640,0.929378,10.608319
0.556998,2.528854,10.581570
-0.453142,1.775124,19.336706
1.070328,4.687803,0.252043
0.080990,-0.753435,-7.454643
-0.782256,2.396206,-1.129481
-1.579053,0.549024,-10.675523
0.738516,-0.685764,17.459941
1.739886,5.341616,7.523255
0.951340,-0.966242,4.181562
-0.715893,2.325866,6.954503
-4.159909,6.796161,19.400254
3.555472,3.776988,2.158276
-0.908434,8.210896,3.348483
1.714059,2.280255,-0.216137
-2.609580,4.139512,7.140505
2.225982,9.318080,-7.342884
-0.491756,8.772993,33.759339
3.094201,3.793546,3.288737
-0.112548,4.119719,-8.968596
-1.550759,-6.053473,-2.919051
3.507057,-0.266199,3.512810
3.285917,5.036114,3.717146
0.279536,-3.044910,8.789944
-1.939047,2.284028,9.648896
2.553163,-0.584767,0.391575
1.182268,5.894967,-0.189071
-0.069649,-3.054243,3.909209
1.858968,3.158735,2.590235
2.072690,-3.323574,10.931937
1.775748,1.677287,-12.228093
1.766776,9.364508,-7.561535
1.182356,1.446541,-2.807616
-0.449911,-0.817473,8.724925
3.289176,1.755332,2.470440
1.946137,-2.767230,4.933130
1.463724,4.285678,10.289755
5.330475,6.853249,2.071535
0.369307,6.950907,-15.537237
-4.768041,7.597150,27.857537
-0.272104,-1.471191,-0.806228
2.531324,1.931695,9.638464
-3.057161,0.857039,-9.537451
1.208354,4.815147,-11.255310
-1.168043,-2.784343,8.900085
2.600713,-9.842931,9.392279
-0.032488,4.950898,-12.780452
1.508985,2.338778,2.479706
1.105893,4.823634,2.368756
1.390203,4.232834,9.349279
3.023883,0.884288,5.036186
3.801459,0.782489,-5.327808
4.724492,1.817398,-4.795485
-3.162608,3.847506,12.484059
1.976137,2.164065,0.016821
1.434282,0.118788,0.871939
2.356971,2.105366,9.183649
2.701439,6.486447,-5.616364
-0.563728,4.965746,-1.612746
0.036562,-5.735440,12.760931
-3.757081,7.014236,26.831531
-4.063406,11.095156,15.750322
-1.181356,-0.268028,1.033770
2.787053,1.279876,-11.567218
1.666820,10.012430,-7.488902
-2.175987,4.888382,5.026604
1.400686,5.026708,-7.535566
3.974448,1.248528,9.538345
2.469203,-0.033855,3.006582
2.234977,2.467948,14.733519
1.385712,-2.137644,-3.508888
2.060979,-3.630036,9.374547
2.416490,-1.006560,-1.510350
2.774288,-0.154629,1.059254
1.678574,-2.174361,18.670369
2.278947,-0.327078,14.660294
-1.109502,4.337905,8.496739
1.192914,-0.375876,-8.734670
1.612625,2.314126,-3.425778
3.589424,2.774626,19.236603
1.215389,4.810247,19.261436
-0.351230,2.348084,4.458100
0.841749,1.777826,-4.284987
1.101566,4.847298,11.177741
-0.487424,0.114626,-15.797413
0.095707,3.621962,10.731137
0.338152,0.706935,-5.298508
1.224389,0.238272,3.400081
4.376564,3.215551,-7.718109
5.423415,0.380495,-2.463496
3.362789,4.287350,10.326375
-4.515569,11.623950,7.624346
-4.312587,7.068865,-0.240227
-2.673813,10.980789,19.603210
1.203781,-0.038015,13.527921
-3.419121,1.356880,14.924005
0.142691,5.236123,13.380464
0.008474,1.744056,-1.780726
2.314130,6.220454,6.001054
-2.274707,-2.307824,17.098029
2.362941,3.948827,-5.253343
4.862670,-3.420313,20.588882
2.791401,0.534662,-15.765340
-0.787852,7.480440,1.467903
3.622203,5.523913,12.834705
1.922245,-2.892381,3.542638
4.897205,4.313254,1.111849
0.161958,4.377553,-6.224948
2.415881,1.058768,4.575917
2.594109,-0.353215,-7.694797
7.996589,5.172183,-5.339542
-3.076470,3.892084,9.843806
-0.936027,0.128677,3.130643
1.049991,1.705247,17.131060
2.839402,11.202177,20.367347
-0.269575,6.155920,0.398403
2.137274,-1.365412,-3.133446
2.522523,2.695076,5.504981
-0.317347,4.470864,4.252861
-3.896598,9.161519,-1.045287
2.206877,3.988892,-0.787093
-0.944693,12.019377,-22.699524
-2.528554,1.853299,10.981313
-2.360114,1.867828,11.163752
2.481237,-5.460530,-4.311120
5.448755,1.737167,10.153648
-0.630383,-6.919856,14.021863
-0.877620,0.161953,15.671206
1.964008,6.583926,0.813679
4.568202,1.751873,-2.948380
1.678472,0.905789,3.713040
-0.990893,9.659350,-1.774584
1.470620,0.391600,-5.078024
-1.726038,-5.520296,17.223595
-0.324719,6.245312,-12.015917
3.750257,7.249104,0.069752
2.640130,-0.573036,14.434581
2.046105,4.621962,12.868601
-0.838188,6.024884,-8.132650
-1.987510,4.611127,7.550713
1.968012,-3.002838,15.248602
3.641353,2.114451,6.279892
2.275011,-1.598292,-5.777024
3.675447,12.410155,9.861811
3.980363,-2.086123,13.055386
1.356678,4.528409,-4.249669
3.248147,-2.465095,3.514381
-1.160919,3.181565,12.893794
1.302453,-2.407090,2.772262
-0.238412,-1.718093,3.358433
0.945973,10.294665,-6.068791
-3.789140,-1.357945,18.979695
4.404003,-1.766857,2.338997
-1.463666,-4.046689,14.888855
2.947648,1.086749,1.363907
0.180357,7.444246,8.792100
-1.097855,13.618737,-4.524447
2.212719,1.257504,-2.007218
0.938617,3.971273,-6.493001
2.815465,1.606084,2.040092
0.980199,5.136284,0.948156
-0.794773,6.472012,1.847335
1.777365,7.211206,2.054570
0.410459,11.360503,6.897810
