experiment,run,event
24,1617,19794345
24,1617,11682239
24,1617,16403004
24,1617,11256574
24,1617,15891677
24,1617,3887013
24,1617,18209913
24,1617,1071755
24,1618,2046805
24,1618,4115266
24,1618,1310261
24,1618,3166211
24,1618,4613741
24,1618,3917989
24,1618,2329637
24,1554,4147504
24,1554,6226874
24,1554,6394364
24,1554,14374820
24,1554,14383351
24,1554,21182941
24,1619,4683996
24,1620,3582042
24,1620,5720388
24,1620,5816868
24,1620,7354929
24,1622,27974481
24,1622,17345216
24,1622,12535648
24,1622,3370524
24,1622,10836484
24,1622,38833207
24,1622,19863481
24,1622,6658886
24,1622,8389056
24,1622,30367093
24,1622,1685903
24,1622,42853604
24,1622,36601708
24,1622,29075565
24,1622,33080945
24,1622,34579215
24,1622,43573595
24,1622,3485701
24,1623,2756427
24,1624,13376829
24,1624,17055990
24,1624,19817700
24,1624,2076443
24,1624,19516683
24,1624,12409240
24,1555,1372300
24,1556,11904494
24,1625,268940
24,1625,592899
24,1626,19284419
24,1626,18262925
24,1626,23893975
24,1626,6070873
24,1626,20974276
24,1626,4318450
24,1626,9889750
24,1626,9955420
24,1626,6155657
24,1626,23111353
24,1626,30197002
24,1628,5610793
24,1628,1396868
24,1628,10809864
24,1628,494176
24,1629,6529685
24,1629,9184405
24,1629,11482154
24,1629,8007061
24,1630,14951767
24,1630,3806425
24,1630,11796335
24,1630,12189328
24,1630,17782330
24,1630,9126589
24,1630,9954199
24,1630,25046803
24,1630,8392244
24,1630,8086412
24,1630,10493672
24,1630,18872883
24,1630,24429896
24,1556,12969429
24,1556,8456001
24,1556,2065320
24,1556,3541690
24,1996,10107267
24,1996,4092692
24,1996,4900531
24,1996,2936896
24,1996,5583206
24,1996,13779459
24,2096,28428964
24,2096,18518679
24,2096,11899345
24,2096,21909275
24,2096,26073921
24,2097,2611336
24,2097,9722406
24,2097,13356673
24,2097,15217353
24,2097,15759369
24,2097,34638351
24,2097,495534
24,2097,7579574
24,2097,2049481
24,2097,6437717
24,2097,24068418
24,2097,13360502
24,2097,22212822
24,2097,27604173
24,2097,18624467
24,2097,35480248
24,2097,35961318
24,2103,749990
24,2103,2319250
24,2103,797279
24,2103,874433
24,2104,8359346
24,2104,10174356
24,2104,11099026
24,2104,12941986
24,2104,2094040
24,2104,2767801
24,2104,10719362
24,2104,12474421
24,2104,13405611
24,2104,13052058
24,2104,10590633
24,2107,16830983
24,2107,7652010
24,2107,10843687
24,2107,12869856
24,2107,13841106
24,2107,16728176
24,2107,16171539
24,2108,8415356
24,2017,9198068
24,2017,21436093
24,2017,20695283
24,2017,24969233
24,2109,15361955
24,2109,14396802
24,2109,12195727
24,2109,12115341
24,2116,23520919
24,2116,14476956
24,2116,16536722
24,2116,22888333
24,2116,6565594
24,2116,10372811
24,2116,2707269
24,2116,7704585
24,2116,4837382
24,2116,13002058
24,2116,15776588
24,2116,26568680
24,2116,664680
24,2116,9376110
24,2118,6063483
24,2118,30889688
24,2118,34548138
24,2118,1345236
24,2118,22697210
24,2118,39279416
24,2118,39537586
24,2118,31008699
24,2118,5491125
24,2118,7572689
24,2118,5254591
24,2017,22488494
24,2017,2396287
24,2017,18284596
24,2118,39367728
24,2118,32914131
24,2118,32837114
24,2118,17700187
24,2118,17721673
24,2118,21607043
24,2120,5512022
24,2120,7103315
24,2120,956246
24,2121,3619159
24,2121,5609797
24,2121,8479421
24,2121,4795114
24,2121,5991334
24,2126,1982475
24,2126,1719987
24,2127,4517068
24,2127,1851070
24,2127,4088605
24,2130,2018336
24,2130,930160
24,2130,9642540
24,2130,16840039
24,2130,14524952
24,2130,13075883
24,2130,14557543
24,2130,6429524
24,2130,3153061
24,2130,178545
24,2130,14949195
24,2130,9103348
24,2130,8881877
24,2130,9697037
24,2131,3541640
24,2131,6073070
24,2131,6804320
24,2131,3932555
24,2131,11739343
24,2131,6173231
24,2132,16553778
24,2132,312922
24,2019,4687004
24,2019,9221318
24,2019,9015033
24,2019,1887943
24,2132,13729691
24,2132,20640081
24,2132,15511915
24,2132,15403336
24,2132,19860006
24,2132,33835850
24,2132,3642677
24,2132,28476357
24,2132,19905879
24,2133,3529034
24,2133,6201566
24,2134,23615009
24,2134,2374232
24,2134,6829847
24,2134,1688820
24,2134,15732348
24,2134,9833039
24,2134,22170604
24,2136,453371
24,2136,4743563
24,2136,1831027
24,2136,5208497
24,2138,974587
24,2138,1159128
24,2139,315618
24,2139,938559
24,2140,1322771
24,2140,5114884
24,2140,6738574
24,2141,4625335
24,2141,856191
24,2021,558913
24,2142,6605835
24,2142,846186
24,2142,2582420
24,2142,7763060
24,2143,3339569
24,2143,9667089
24,2143,8664635
24,2143,306280
24,2143,31893
24,2144,1822456
24,2144,6424668
24,2144,13747498
24,2144,2010083
24,2144,6862203
24,2144,9598273
24,2144,11216320
24,2144,10919282
24,2144,16947092
24,2144,9377187
24,2144,4068511
24,2145,9220620
24,2145,21494641
24,2145,6317766
24,2145,24081438
24,2145,15894216
24,2145,22553165
24,2145,1595832
24,2145,15012527
24,2145,15662167
24,2145,3812244
24,2145,6475184
24,2145,21363329
24,2146,556634
24,2147,17953781
24,2147,6499360
24,2147,19185568
24,2147,2834639
24,2147,315882
24,2147,3953852
24,2147,17378382
24,2147,18365102
24,2147,9726467
24,2148,40693560
24,2148,32461739
24,2148,12545131
24,2148,26768015
24,2034,8154404
24,2034,1614161
24,2034,6120811
24,2148,27554253
24,2148,9165469
24,2148,24430302
24,2148,25067252
24,2148,1686288
24,2148,6446708
24,2148,12741702
24,2148,18575902
24,2150,1308340
24,2150,1791792
24,2150,1505543
24,2151,27728487
24,2151,27430755
24,2151,29811335
24,2151,33915145
24,2151,11209083
24,2151,16508107
24,2151,24562514
24,2151,20393166
24,2151,10056531
24,2151,5284472
24,2151,27576252
24,2151,24976116
24,2151,39132797
24,2151,22140684
24,2151,16891228
24,2151,35385182
24,2152,9655304
24,2152,8923861
24,2152,9793275
24,2152,1832566
24,2152,10149253
24,2152,11178873
24,2153,1106123
24,2153,1295377
24,2035,8763936
24,2035,11097366
24,2035,12222916
24,2153,31799490
24,2153,31703496
24,2153,11161706
24,2153,9188598
24,2153,11213918
24,2153,29030233
24,2153,34374838
24,2153,11895669
24,2153,20148929
24,2153,10386051
24,2153,10678861
24,2155,1274109
24,2155,52355
24,2156,16227262
24,2156,3978385
24,2156,10197155
24,2156,12560900
24,2156,12891429
24,2156,15574755
24,2156,3932642
24,2157,2580385
24,2157,1721436
24,2157,3627906
24,2157,211250
24,2158,7062880
24,2158,1168083
24,2158,1305374
24,2158,5512221
24,2161,2134905
24,2161,3256712
24,2161,7816372
24,2161,11229396
24,2161,14964393
24,2161,17795573
24,2161,20681623
24,2161,4681634
24,2161,16003876
24,2161,20462976
24,2161,17702394
24,2035,18070040
24,2035,9205135
24,2035,23062318
24,2162,4001822
24,2162,16301320
24,2162,11197941
24,2163,6346490
24,2163,22149857
24,2163,21555280
24,2163,21975688
24,2163,5836805
24,2163,10416905
24,2164,7655231
24,2164,5509177
24,2164,5157904
24,2164,2863316
24,2164,4372516
24,2165,12120137
24,2165,4072665
24,2165,6918395
24,2165,1635119
24,2165,7812339
24,2166,12473292
24,2166,18409612
24,2166,10603042
24,2166,15689984
24,2035,10680963
24,2035,1380047
24,2035,2680097
24,2035,4908457
24,2035,17259689
24,2035,23439193
24,2035,15086094
24,2035,16807254
24,2166,25986728
24,2166,26877332
24,2166,24430094
24,2166,1527967
24,2167,5401249
24,2167,10530669
24,2167,2581952
24,2167,6414692
24,2167,8782457
24,2167,2607673
24,2167,13318058
24,2167,18659844
24,2172,7829671
24,2172,5189292
24,2172,6052964
24,2172,8122250
24,2172,8805040
24,2172,5615367
24,2173,13091854
24,2173,18882534
24,2173,12306232
24,2173,14637378
24,2173,16866808
24,2173,7146745
24,2173,3894020
24,2173,8160710
24,2173,10538680
24,2173,6743521
24,2173,19819956
24,2174,1087454
24,2174,2696566
24,2176,1131156
24,2176,23781991
24,2176,30980041
24,2176,22100689
24,2176,32208854
24,2176,38576378
24,2176,24080015
24,2176,13851465
24,2176,22363310
24,2176,30668542
24,2176,27877240
24,2176,4357820
24,2176,27182667
24,2176,17696897
24,2176,15973056
24,2176,984699
24,2176,3436639
24,2176,19760063
24,2176,21960023
24,2037,14194350
24,2037,8059226
24,2176,35091152
24,2176,5182433
24,2176,8173743
24,2176,1244201
24,2176,1240771
24,2177,62691945
24,2177,6523412
24,2177,30696622
24,2177,38976162
24,2177,12336097
24,2177,8921731
24,2177,15104235
24,2177,15668005
24,2177,18866385
24,2177,43893438
24,2177,27555408
24,2177,31505223
24,2177,26837874
24,2177,41318532
24,2177,53618642
24,2177,19999540
24,2177,57819476
24,2177,92824
24,2177,48181215
24,2178,6718726
24,2178,6685011
24,2178,3726582
24,2179,473573
24,2179,6564920
24,2179,967884
24,2179,5246204
24,2179,8055045
24,2179,8838147
24,2179,8875257
24,2179,4466748
24,2179,8397049
24,2179,532531
24,2180,13642743
24,2037,14827342
24,2037,6393203
24,2037,14437204
24,1997,8481751
24,1998,930348
24,2180,2145431
24,2180,14559320
24,2180,167386
24,2180,877752
24,2180,8914884
24,2180,2836247
24,2183,986357
24,2183,44989028
24,2183,9398003
24,2183,15170931
24,2183,65595356
24,2183,445003
24,2183,13536473
24,2183,31170721
24,2183,15245159
24,2183,35802647
24,2183,50040261
24,2183,5322976
24,2183,22557112
24,2183,24452973
24,2183,26979843
24,2183,29382663
24,2183,32319456
24,2183,37415230
24,2183,30338704
24,2183,52267105
24,2183,28159132
24,2183,22302490
24,2183,28427290
24,2183,29697550
24,2183,51483240
24,2183,972012
24,2183,6854742
24,2183,64969255
24,2183,65492377
24,2184,2750706
24,2184,6559676
24,2184,2618717
24,2184,6438583
24,2185,11985672
24,2185,48308574
24,2185,26855962
24,2041,2400258
24,2185,11388751
24,2185,8829587
24,2185,38178463
24,2185,8505436
24,2185,9838986
24,2185,2948782
24,2185,46810653
24,2185,23337656
24,2185,34385036
24,2185,22025779
24,2185,5413838
24,2185,35252157
24,2185,46459087
24,2185,37190306
24,2185,34935858
24,2185,478285
24,2185,10116143
24,2185,16314314
24,2185,17545564
24,2187,1035634
24,2187,14423074
24,2187,3708676
24,2187,5070213
24,2187,13251778
24,2187,7118915
24,2187,9176998
24,2187,8935690
24,2190,959911
24,2190,2240167
24,2190,20999645
24,2190,594558
24,2190,9624432
24,2190,21712808
24,2190,15757189
24,2190,529454
24,2190,24880541
24,2190,11257431
24,2190,14839201
24,2190,22951576
24,2191,2646177
24,2043,7695434
24,2043,8612454
24,2043,2043816
24,2193,19784483
24,2193,22449372
24,2193,19417742
24,2193,22401835
24,2193,24349265
24,2193,19465730
24,2193,12911264
24,2193,2458750
24,2193,3410780
24,2193,8071910
24,2195,6758288
24,2195,9538832
24,2195,1429219
24,2196,12797024
24,2196,35965948
24,2196,36920888
24,2196,16315357
24,2196,5122516
24,2196,44004905
24,2196,25030844
24,2196,15165382
24,2196,20036302
24,2196,6029671
24,2196,23321760
24,2196,25772250
24,2196,30169278
24,2196,12236726
24,2196,19455753
24,2196,1732910
24,2196,8489180
24,2196,34122803
24,2196,38609212
24,2044,71283
24,2197,559800
24,2197,265373
24,2198,2166965
24,2199,55507197
24,2199,37146746
24,2199,51483868
24,2199,63210107
24,2199,50826586
24,2199,44804703
24,2199,7695587
24,2199,49819591
24,2199,37604587
24,2199,632552
24,2199,11001402
24,2199,14109669
24,2199,21823135
24,2199,4918670
24,2199,16584950
24,2199,31779278
24,2199,32164948
24,2199,48754955
24,2199,10192991
24,2199,32403321
24,2200,28496828
24,2200,16099335
24,2200,30045080
24,2200,12855577
24,2200,21870273
24,2200,8913465
24,2200,9017965
24,2200,30497957
24,2200,13994720
24,2200,5223211
24,2200,25001022
24,2200,23952866
24,2202,4531553
24,2202,11290760
24,2202,2095441
24,2202,8172491
24,2202,9130567
24,2203,10340905
24,2203,19137953
24,2203,20041323
24,2203,15550387
24,2203,16668567
24,2203,3360929
24,2203,17257678
24,2203,12490134
24,2203,884020
24,2203,9993950
24,2203,3506522
24,2204,23404781
24,2204,22775029
24,2204,26151879
24,2204,20809310
24,2204,25501896
24,2204,14105764
24,2204,6952321
24,2204,18077536
24,2204,8964835
24,2204,15428032
24,2204,17029772
24,2205,1047364
24,2205,374792
24,2206,1912720
24,2207,707588
24,2207,8321033
24,2207,3544714
24,2207,6878794
24,2207,7573844
24,2045,488948
24,2045,9542283
24,2045,1401487
24,2045,17544054
24,2045,4762424
24,2210,1239091
24,2210,4630021
24,2210,562554
24,2210,6121557
24,2211,6522158
24,2211,538774
24,2211,7486444
24,2211,17043734
24,2211,666606
24,2211,5025502
24,2211,15260706
24,2211,16034126
24,2213,5738126
24,2213,7170156
24,2213,695480
24,2213,568559
24,2213,5963689
24,2213,4962651
24,2216,24022621
24,2216,27121701
24,2216,3151165
24,2216,989481
24,2216,4424967
24,2216,13365438
24,2216,20828708
24,2216,9798000
24,2217,32074989
24,2217,3284911
24,2217,26965965
24,2045,9002280
24,2045,12369310
24,2045,8661359
24,2045,1144751
24,2045,13706585
24,2217,28396663
24,2217,14174080
24,2217,15527360
24,2217,18038100
24,2217,29964028
24,2217,31632508
24,2217,27566781
24,2217,25710677
24,2217,28021427
24,2217,11233469
24,2217,3604135
24,2218,12838673
24,2218,644634
24,2218,14660999
24,2218,9531736
24,2218,6376568
24,2218,4471589
24,2218,12042269
24,2218,2083523
24,2218,5406420
24,2218,1807407
24,2218,2884837
24,2219,1377249
24,2220,2597433
24,2220,1151919
24,2220,2082669
24,2220,4823749
24,2220,4089317
24,2221,5497637
24,2221,8380867
24,2221,10450846
24,2221,17444710
24,2221,19690070
24,2221,14547539
24,2221,20340332
24,2221,20095858
24,2221,2351943
24,2221,9458033
24,2221,804069
24,2221,1678691
24,2221,11224561
24,2221,18981066
24,2221,2704300
24,2221,23036578
24,2222,1104006
24,2222,1397334
24,2222,5687439
24,2228,25471040
24,2228,23301596
24,2228,470642
24,2228,648172
24,2046,11555340
24,2046,10624699
24,2046,11890609
24,2228,12296143
24,2228,20358028
24,2228,33377474
24,2228,20959986
24,2228,4473958
24,2228,11059958
24,2228,11659102
24,2228,21660392
24,2228,6757719
24,2228,17114317
24,2228,15257980
24,2228,28905877
24,2228,30110997
24,2228,2937296
24,2228,37169841
24,2228,10116645
24,2236,4418382
24,2236,6381790
24,2236,14261884
24,2236,11469615
24,2236,4885456
24,2237,11686436
24,2237,4801110
24,2237,6861637
24,2237,10214069
24,2237,5429205
24,2237,5700634
24,2238,5966156
24,2238,26187547
24,2238,4384189
24,2238,33433389
24,2238,15408186
24,2238,18281229
24,2238,27349962
24,2238,9387640
24,2238,26187547
24,2238,16696078
24,2238,20752278
24,2238,22477298
24,2238,24972073
24,2238,29256733
24,2238,6872817
24,2238,29784184
24,2238,29794184
24,2238,30098114
24,2049,1965634
24,2049,408357
24,2243,10751790
24,2243,15759881
24,2243,2329352
24,2243,2749732
24,2243,4594922
24,2243,12459030
24,2243,9621907
24,2243,4994695
24,2243,12104576
24,2243,12511856
24,2244,2187502
24,2244,2792702
24,2245,2038785
24,2245,13165808
24,2245,11402886
24,2245,15586261
24,2246,11478376
24,2246,16675914
24,2246,927782
24,2246,15389272
24,2246,40029148
24,2246,7625440
24,2246,1133867
24,2246,35633474
24,2246,7692499
24,2246,35079679
24,2246,49432568
24,2246,22848035
24,2246,36462203
24,2246,32298764
24,2050,3890330
24,2050,8608666
24,2050,4288545
24,2050,5065828
24,2050,11405283
24,2050,7103454
24,2248,11872936
24,2248,5217967
24,2248,12974805
24,2248,3173984
24,2248,10619166
24,2248,31868854
24,2248,9944540
24,2248,27430363
24,2248,24730059
24,2248,20904327
24,2248,29797562
24,2249,2073665
24,2249,9822992
24,2249,820472
24,2249,11487958
24,2249,12027917
24,2249,15252857
24,2249,6037889
24,2249,6229739
24,2250,16353840
24,2250,20742000
24,2250,1126207
24,2250,24646933
24,2250,29857833
24,2250,32060251
24,2250,5785121
24,2250,10797908
24,2250,25089480
24,2250,30088360
24,2250,15695194
24,2250,1046902
24,2250,15286857
24,2250,30043122
24,2250,10285426
24,2250,28796877
24,2250,19944242
24,2057,14973229
24,2057,15869432
24,2057,14800908
24,2057,26627909
24,1999,5032983
24,1999,406475
24,1999,8062730
24,2000,762428
24,2251,2978901
24,2252,551682
24,2252,11580612
24,2252,336918
24,2252,13186976
24,2252,6624993
24,2253,26874833
24,2253,31548433
24,2253,3802846
24,2253,17449475
24,2253,26558936
24,2253,36316900
24,2253,35579337
24,2253,4569628
24,2253,10172078
24,2253,30637888
24,2253,12309306
24,2253,37819836
24,2253,40911506
24,2254,6585686
24,2254,6712940
24,2254,492639
24,2255,1776618
24,2255,1979168
24,2255,5603488
24,2255,5946231
24,2255,7189771
24,2255,7507599
24,2057,10603098
24,2057,20561703
24,2257,10667421
24,2257,5851738
24,2257,8853661
24,2257,2309163
24,2257,5311680
24,2257,10302772
24,2257,1944674
24,2259,1407095
24,2259,691950
24,2261,20271633
24,2261,22031143
24,2261,23693145
24,2261,580490
24,2261,7539380
24,2261,27063784
24,2261,4574755
24,2264,2352025
24,2264,3792955
24,2264,6137991
24,2264,3068130
24,2267,11633662
24,2267,7139923
24,2267,1841404
24,2267,10696359
24,2267,4671730
24,2267,5307180
24,2269,6868331
24,2269,6078397
24,2269,416606
24,2269,2087202
24,2269,651773
24,2271,19352515
24,2271,22231275
24,2271,3516740
24,2271,11225984
24,2057,828204
24,2057,22779364
24,2271,20897013
24,2271,31456947
24,2271,22305902
24,2271,14848348
24,2271,22313471
24,2271,28628171
24,2271,17735841
24,2271,13317879
24,2274,12588865
24,2274,17642035
24,2274,19923345
24,2274,14629852
24,2274,21169090
24,2274,5441674
24,2274,2741345
24,2274,207627
24,2274,14164379
24,2274,20997453
24,2274,22472466
24,2275,7759890
24,2275,9272607
24,2275,9844987
24,2275,1680258
24,2275,5362235
24,2276,307210
24,2278,9681683
24,2278,10504123
24,2278,11244985
24,2278,4453347
24,2278,13719371
24,2278,755594
24,2278,14140748
24,2278,5671719
24,2278,4147578
24,2058,100499
24,2280,13255890
24,2280,16590964
24,2280,22341692
24,2280,5875601
24,2280,4938608
24,2280,15416351
24,2280,28871147
24,2280,5270823
24,2280,17445308
24,2280,19082926
24,2280,33361285
24,2281,7613328
24,2281,4319247
24,2281,829197
24,2281,11593105
24,2281,13359355
24,2282,3066634
24,2282,93581
24,2282,2146601
24,2283,1101510
24,2283,3897330
24,2298,2056574
24,2298,3188275
24,2299,2604384
24,2301,1387920
24,2301,2286303
24,2304,417527
24,2305,955567
24,2305,5493689
24,2305,4969861
24,2305,4720738
24,2306,4297099
24,2307,2619405
24,2307,2680935
24,2307,3436256
24,2307,4490609
24,2307,2909352
24,2307,68083
24,2308,797134
24,2308,1476174
24,2059,15484329
24,2059,4331923
24,2059,6238973
24,2059,1168654
24,2059,8388544
24,2309,2467608
24,2309,6685017
24,2309,12073594
24,2309,13251682
24,2309,6106246
24,2059,6166792
24,2059,4330067
24,2059,12245234
24,2059,1223175
24,2059,1281885
24,2060,6059936
24,2060,28122344
24,2060,131593
24,2060,443342
24,2060,32218335
24,2060,24613728
24,2060,20920752
24,2060,4033271
24,2060,613728
24,2060,8389178
24,2060,12089008
24,2060,19410710
24,2060,4708975
24,2061,35901495
24,2061,18552288
24,2061,18107149
24,2061,24526775
24,2061,10456106
24,2061,27035132
24,2061,35240542
24,2061,35036199
24,2061,7491703
24,2061,3893564
24,2004,7748793
24,2004,8309124
24,2004,9287364
24,2004,1688175
24,2004,965227
24,2004,6379997
24,2004,8571871
24,2004,4299742
24,2061,25519570
24,2061,28231297
24,2061,30469996
24,2061,36154886
24,2061,2544301
24,2062,6562583
24,2063,6050009
24,2063,2569151
24,2063,8354157
24,2063,5155983
24,2064,7229525
24,2064,7715425
24,2064,12379847
24,2064,45386856
24,2064,18246655
24,2064,12187551
24,2064,42572377
24,2064,47524588
24,2064,47534568
24,2064,48761338
24,2064,14895995
24,2064,839989
24,2064,30880733
24,2064,14741133
24,2064,22008073
24,2064,40519992
24,2064,23706049
24,2064,8067024
24,2064,54422530
24,2064,43671559
24,2065,1586278
24,2066,7517724
24,2066,19987623
24,2066,12839135
24,2066,3829956
24,2066,13695378
24,2066,17676628
24,2066,16318162
24,2066,2697012
24,2066,10291872
24,2066,22910240
24,2005,2922153
24,2005,4211853
24,2066,10555587
24,2066,13940395
24,2066,8656239
24,2066,847130
24,2066,7461470
24,2068,5989046
24,2068,5226543
24,2068,1479313
24,2068,4006270
24,2068,5410036
24,2069,4604853
24,2069,6562171
24,2070,2430937
24,2071,1087018
24,2071,877691
24,2072,2148685
24,2073,4239819
24,2073,24507050
24,2073,2805741
24,2073,11592251
24,2073,33580220
24,2073,24185345
24,2073,16454313
24,2073,9676534
24,2073,25063092
24,2073,25991592
24,2073,31769432
24,2073,32047553
24,2073,111442
24,2073,2965752
24,2073,5855612
24,2073,6812132
24,2073,4505995
24,2074,1344713
24,2074,8737653
24,2074,10046064
24,2074,11262350
24,2074,5979327
24,2075,10614360
24,2009,2222937
24,2009,4081589
24,2009,6891689
24,2009,7192540
24,2075,3012976
24,2075,1539107
24,2075,1241598
24,2076,132780
24,2076,550290
24,2076,252493
24,2077,2245490
24,2077,4837694
24,2079,11782613
24,2079,2075164
24,2079,6308765
24,2079,3754990
24,2079,15498760
24,2079,13363629
24,2080,13608588
24,2080,2517030
24,2080,20681929
24,2080,4097462
24,2080,5626765
24,2080,5237696
24,2080,21038646
24,2080,501167
24,2080,11645624
24,2080,13916962
24,2080,15175461
24,2081,57075870
24,2081,1585080
24,2081,1959540
24,2081,38871652
24,2081,23210611
24,2081,10523575
24,2081,15750927
24,2012,950220
24,2013,3602886
24,2081,26061066
24,2081,431416
24,2081,39809513
24,2081,6275571
24,2081,11583914
24,2081,4664308
24,2081,15926203
24,2081,30211382
24,2081,55843224
24,2081,14173682
24,2081,19011084
24,2081,34204735
24,2081,55067136
24,2081,21178766
24,2082,280615
24,2082,2719210
24,2082,12535620
24,2082,15869910
24,2082,8227013
24,2082,15733786
24,2082,17294538
24,2082,5633634
24,2083,6543458
24,2083,6987086
24,2084,26388638
24,2084,6677725
24,2084,13584257
24,2084,1850814
24,2084,3764254
24,2084,17930913
24,2084,16585044
24,2084,10049798
24,2084,10617649
24,2084,16862975
24,2084,9003186
24,2084,30915297
24,2084,35789137
24,2084,22063971
24,2014,2594556
24,2014,1883576
24,2014,2171005
24,2014,6334225
24,2014,6803629
24,2014,6822597
24,2014,7884984
24,2084,36407427
24,2084,32068336
24,2088,9603371
24,2088,20151821
24,2088,13735859
24,2088,18804749
24,2088,1465005
24,2088,16902286
24,2088,31429392
24,2088,3881444
24,2088,26179043
24,2088,8227703
24,2088,8364228
24,2088,21152437
24,2088,23953337
24,2088,29883967
24,2088,35474817
24,2088,34675275
24,2088,27909941
24,2088,39426291
24,2092,42823786
24,2092,25270130
24,2092,21043944
24,2092,4690294
24,2092,6979038
24,2092,7161078
24,2092,35177577
24,2092,1009106
24,2092,13215808
24,2092,2881713
24,2092,15466650
24,2092,8756041
24,2092,22217889
24,2092,13206649
24,2092,24525376
24,2092,27998666
24,2092,28518245
24,2092,33869335
24,2092,7077107
24,2092,38782981
24,2092,28406620
24,2092,15876196
24,2092,16696436
24,2092,4571282
24,2092,11675872
24,2015,3028767
24,2015,5368344
24,2093,3108102
24,2093,5370262
24,2093,21415674
24,2093,23687414
24,2093,17072567
24,2093,18720037
24,2093,25902587
24,2093,3886939
24,2093,5578009
24,2093,7511169
24,2093,25704540
24,2093,10040861
24,2093,25179495
24,2093,29947495
24,2093,40754692
24,2093,32454596
24,2093,20957162
24,2093,23598725
24,2093,46231458
24,2093,23604306
24,2093,24671246
24,2093,26158776
24,2093,953365
24,2093,31938904
24,2093,51431117
24,2093,16510133
24,2093,24913733
24,2093,24962889
24,2093,33043769
24,2093,39729653
24,2094,17421423
24,2094,18660063
24,2094,5512902
24,2094,3656559
24,2094,5306671
24,2094,2469135
24,2096,39101052
24,2096,42765287
24,2096,1453670
24,2096,39214385
24,2096,28839060
24,2096,33854880
24,2096,16166210
24,2096,33565662
24,2096,32674395
24,2096,29171073
24,2096,29365643
24,2096,10668989
24,2096,35663966
24,2016,1324672
24,2016,8725867
24,2016,9869125
24,2016,9357836
26,37,12133810
26,289,10146011
26,289,16422219
26,290,6142959
26,290,2383128
26,290,6058786
26,290,6794473
26,295,10116577
26,303,1860602
26,303,2280766
26,303,4656306
26,308,845888
26,312,3904324
26,312,6026870
26,312,1876573
26,312,6312412
26,312,6405051
26,312,7427419
26,314,1141067
26,315,6293526
26,315,3131413
26,315,2151480
26,319,16262932
26,319,3571915
26,319,24361241
26,319,465957
26,319,4452417
26,319,19988731
26,319,7434816
26,89,11853425
26,89,11797238
26,89,10030712
26,89,116393
26,89,7303613
26,89,1864871
26,322,21038
26,322,360052
26,347,5094397
26,348,2781007
26,348,9379047
26,348,24150637
26,348,25856380
26,348,8468881
26,348,26994255
26,348,5851976
26,349,11305034
26,349,9984564
26,349,20106766
26,349,34639411
26,349,17210643
26,349,29525447
26,349,4061529
26,349,11037531
26,349,4372673
26,349,14245552
26,349,27317331
26,349,27391131
26,352,6427645
26,353,18540741
26,91,9740435
26,91,5755712
26,354,4114612
26,354,15664773
26,354,2379624
26,354,16285987
26,354,19977107
26,355,1351615
26,355,2655326
26,356,11660309
26,356,12388666
26,356,6709773
26,358,1186217
26,358,1436497
26,358,9284450
26,358,2541786
26,358,10030818
26,358,8962469
26,358,15913874
26,358,2821464
26,358,14521
26,358,4982741
26,358,19171697
26,359,10444939
26,359,12497419
26,359,4798581
26,359,8258367
26,360,913865
26,361,16386677
26,361,4901985
26,361,21803134
26,361,3078366
26,361,15295825
26,361,16306504
26,362,171170
26,362,1784172
26,362,5878993
26,362,11122520
26,363,1277401
26,363,3062758
26,363,11858319
26,91,5811187
26,91,13217104
26,91,5320959
26,364,18856343
26,364,22475331
26,364,22699961
26,364,357085
26,364,3023093
26,364,7411758
26,364,9265780
26,365,2568605
26,369,3972252
26,369,7474472
26,369,5013585
26,369,2016780
26,369,7122878
26,371,2017855
26,371,5535046
26,375,557797
26,375,4411469
26,375,256905
26,377,3916081
26,380,12544866
26,380,14509764
26,456,18591
26,96,4468231
26,96,17404495
26,96,2857648
26,96,3770628
26,459,15775038
26,459,19585044
26,459,9727305
26,459,14052015
26,501,103259
26,510,3799018
26,510,33781
26,511,2537146
26,512,4444136
26,512,4963906
26,512,7257013
26,513,8459803
26,518,542031
26,521,6752556
26,521,11991226
26,521,4628973
26,521,6065223
26,521,8597405
26,521,11561565
26,521,586411
26,521,368542
26,521,1455622
26,521,11967477
26,523,4026640
26,524,2296828
26,529,1657275
26,529,20175917
26,529,569680
26,529,34182292
26,529,36977332
26,529,35283713
26,529,38025838
26,529,23726169
26,532,3721908
26,532,8409890
26,532,11672435
26,532,15279871
26,534,73463
26,534,718275
26,537,3850550
26,537,7818587
26,537,9096077
26,537,15177457
26,539,129508
26,540,2292945
26,543,9045026
26,543,3286917
26,543,3992336
26,543,9598691
26,543,9521058
26,544,9211583
26,544,11362483
26,544,1859304
26,545,379944
26,549,5803053
26,549,6067548
26,550,6124710
26,550,1258653
26,550,31470235
26,550,12968637
26,550,26423689
26,550,29781251
26,550,31168841
26,550,4195021
26,550,8008101
26,550,1145294
26,550,10518889
26,97,19852011
26,552,2512461
26,552,2493017
26,552,3390943
26,552,757854
26,554,2654390
26,555,10693231
26,555,7872012
26,555,5123967
26,557,1877734
26,557,2973644
26,557,2858099
26,559,10705864
26,559,17091432
26,559,5769099
26,559,18844223
26,561,18216819
26,561,1928571
26,561,13789102
26,561,5749708
26,565,1200306
26,567,10126978
26,567,11059443
26,568,14080368
